Area,EXT_hour,Element ID,External ID,PACKT_CI,PACKT_Incl,PACKT_Nocc,PACKT_PMV,PACKT_Tdb,PACKT_Tr,PACKT_Vr,PACKT_W,PACKT_clo,PACKT_met,PACKT_rh,Room Name,Room Number
,19,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.6,,,0.3,24.765642,25.765642,0.1,0.0,0.46,1.194281923,82.1074025,,
,19,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.4,,,-0.08,24.737808,25.737808,0.1,0.0,0.46,1.024538325,82.21425,,
,19,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.29,24.6867475,25.6867475,0.1,0.0,0.46,1.204281891,82.2831,,
,19,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.23,24.5915415,25.5915415,0.1,0.0,0.46,1.186440678,82.62342,,
,20,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.04,24.5187035,25.5187035,0.1,0.0,0.46,1.104617183,82.92965,,
,20,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.13,24.4838705,25.4838705,0.1,0.0,0.46,1.151263192,83.096,,
,20,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.31,24.43042,25.43042,0.1,0.0,0.53,1.184795129,83.429714,,
,20,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.27,24.4163055,25.4163055,0.1,0.0,0.53,1.165928965,83.488893,,
,21,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.12,24.408088,25.408088,0.1,0.0,0.53,1.09284088,83.527582,,
,21,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.3,24.4002055,25.4002055,0.1,0.0,0.53,1.179885757,83.587595,,
,21,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.37,24.393652,25.393652,0.1,0.0,0.53,1.225786925,83.622015,,
,21,,cf22e2b8-0f42-4937-be3e-2b3937b168ba,0.2,,,0.1,24.3866835,25.3866835,0.1,0.0,0.53,1.082558775,83.6398,,
,14,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-1.01,20.9349985,21.9349985,0.1,0.0,0.54,1.114285714,77.85539,,
,14,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-0.68,20.9585085,21.9585085,0.1,0.0,0.54,1.224489796,77.677955,,
,15,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-0.9,20.985319,21.985319,0.1,0.0,0.54,1.142857143,77.51265,,
,15,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-1.11,21.012473,22.012473,0.1,0.0,0.54,1.078341014,77.35045,,
,15,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-0.8,21.041084,22.041084,0.1,0.0,0.54,1.172638436,77.1849405,,
,15,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-0.68,21.097585,22.097585,0.1,0.0,0.54,1.207634471,76.855068,,
,15,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-1.05,21.1234535,22.1234535,0.1,0.0,0.54,1.085343228,76.696803,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-1.02,21.1468555,22.1468555,0.1,0.0,0.54,1.092436975,76.5509925,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-0.8,21.1682005,22.1682005,0.1,0.0,0.54,1.15755627,76.4095,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.6,,,-1.03,21.188233,22.188233,0.1,0.0,0.54,1.085343228,76.269795,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-0.76,21.206656,22.206656,0.1,0.0,0.54,1.168831169,76.1306225,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-1.01,21.2242625,22.2242625,0.1,0.0,0.54,1.088878548,75.98319,,
,16,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-1.05,21.2407425,22.2407425,0.1,0.0,0.54,1.074873679,75.83868,,
,17,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-0.98,21.2560265,22.2560265,0.1,0.0,0.54,1.094224924,75.700145,,
,17,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-1.03,21.269754,22.269754,0.1,0.0,0.54,1.076604555,75.564577,,
,17,,cf35bc3e-2a98-41fe-9c62-12103d27f9dd,0.4,,,-0.73,21.281415,22.281415,0.1,0.0,0.54,1.172638436,75.438468,,
,15,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.8,,,1.35,28.090011,29.090011,0.1,0.0,0.54,1.168831169,69.655175,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.34,28.0731225,29.0731225,0.1,0.0,0.54,1.176855181,68.7818,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.32,28.2109375,29.2109375,0.1,0.0,0.54,1.14852889,63.28387,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.26,28.2109375,29.2109375,0.1,0.0,0.54,1.088435374,63.28387,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.24,28.0235185,29.0235185,0.1,0.0,0.54,1.172383847,58.8519555,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.05,27.726431,28.726431,0.1,0.0,0.54,1.113976276,54.300635,,
,16,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,1.01,27.4467775,28.4467775,0.1,0.0,0.54,1.196013289,49.694199,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,0.65,27.0089245,28.0089245,0.1,0.0,0.54,1.042471042,47.5718915,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,0.6,26.6037855,27.6037855,0.1,0.0,0.54,1.110583768,45.395417,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,0.31,26.0358885,27.0358885,0.1,0.0,0.54,1.060382916,43.218177,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,0.31,25.525642,26.525642,0.1,0.0,0.54,1.153846154,41.916412,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,0.05,25.1132615,26.1132615,0.1,0.0,0.54,1.088878548,41.8860855,,
,17,,cff5efd2-bdfd-4eb0-8d5a-aacf2d6f9863,0.6,,,-0.06,24.827171,25.827171,0.1,0.0,0.54,1.081830791,41.8446965,,
,10,,d056ba22-6812-4790-ba92-23957d97dcca,0.4,,,-0.17,23.68033,24.68033,0.1,0.0,0.54,1.185983827,41.3838385,,
,10,,d056ba22-6812-4790-ba92-23957d97dcca,0.6,,,-0.15,23.688881,24.688881,0.1,0.0,0.54,1.181296144,45.873276,,
,10,,d056ba22-6812-4790-ba92-23957d97dcca,0.6,,,-0.14,23.7622585,24.7622585,0.1,0.0,0.54,1.174795301,46.3026775,,
,10,,d056ba22-6812-4790-ba92-23957d97dcca,0.6,,,-0.05,23.835844,24.835844,0.1,0.0,0.54,1.209338783,45.679822,,
,10,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.07,23.8754665,24.8754665,0.1,0.0,0.54,1.195854372,45.085577,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.06,23.875539,24.875539,0.1,0.0,0.54,1.204335608,44.786636,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,0.14,23.8912525,24.8912525,0.1,0.0,0.54,1.31082423,44.5803435,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.27,23.89632,24.89632,0.1,0.0,0.54,1.109877913,44.40317,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,0.11,23.87045,24.87045,0.1,0.0,0.54,1.293800539,44.402302,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.24,23.900495,24.900495,0.1,0.0,0.54,1.120866804,44.738655,,
,11,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.01,23.8730845,24.8730845,0.1,0.0,0.54,1.228897716,44.40868,,
,12,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,0.03,23.864443,24.864443,0.1,0.0,0.54,1.250144693,44.305048,,
,12,,d056ba22-6812-4790-ba92-23957d97dcca,0.2,,,-0.06,23.8227375,24.8227375,0.1,0.0,0.54,1.210236584,44.2132835,,
,10,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.52,22.2644655,23.2644655,0.1,0.0,0.53,1.210328133,45.1826865,,
,10,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.34,22.6675625,23.6675625,0.1,0.0,0.53,1.240290654,44.9601495,,
,10,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.52,22.9281645,23.9281645,0.1,0.0,0.53,1.137001684,43.517189,,
,10,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.3,22.9369985,23.9369985,0.1,0.0,0.53,1.227495908,42.8247125,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.39,22.942643,23.942643,0.1,0.0,0.53,1.189903846,42.317398,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.6,,,-0.45,22.951154,23.951154,0.1,0.0,0.53,1.159793814,44.1805065,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.4,,,-0.56,22.9961125,23.9961125,0.1,0.0,0.53,1.111503176,45.43308,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.4,,,-0.29,23.016194,24.016194,0.1,0.0,0.53,1.218851571,45.391321,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.4,,,-0.22,23.069368,24.069368,0.1,0.0,0.53,1.24515772,45.0285435,,
,11,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.4,,,-0.46,23.098596,24.098596,0.1,0.0,0.53,1.140027637,44.7179175,,
,12,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.0,,,-0.4,23.120313,24.120313,0.1,0.0,0.53,1.160881801,44.396858,,
,12,,d0de8b26-7839-4b82-9d56-cdb9cde59576,0.0,,,-0.5,23.055933,24.055933,0.1,0.0,0.53,1.128762542,44.494665,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.58,28.7104015,29.7104015,0.1,0.0,0.58,1.165501166,69.224135,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.62,28.8233115,29.8233115,0.1,0.0,0.58,1.17965102,68.518202,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.8,,,1.59,28.8179475,29.8179475,0.1,0.0,0.58,1.141614569,68.4972225,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.59,28.8110985,29.8110985,0.1,0.0,0.58,1.129146083,68.831638,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.71,28.865319,29.865319,0.1,0.0,0.58,1.36127917,69.0713375,,
,19,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.65,28.864722,29.864722,0.1,0.0,0.58,1.225323349,68.987205,,
,20,,d17278bc-5073-4450-89b1-bcff627a622c,1.0,,,1.6,28.8170535,29.8170535,0.1,0.0,0.58,1.142421935,69.5015525,,
,20,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.77,28.6943125,29.6943125,0.1,0.0,0.58,1.541673358,70.700207,,
,20,,d17278bc-5073-4450-89b1-bcff627a622c,0.8,,,1.56,28.5453935,29.5453935,0.1,0.0,0.58,1.180679785,71.77055,,
,21,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.65,28.5337365,29.5337365,0.1,0.0,0.58,1.35304435,72.317433,,
,21,,d17278bc-5073-4450-89b1-bcff627a622c,0.6,,,1.53,28.540886,29.540886,0.1,0.0,0.58,1.122661123,72.70313,,
,14,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.76,22.042964,23.042964,0.1,0.0,0.54,1.081258191,73.438143,,
,14,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.42,22.1726735,23.1726735,0.1,0.0,0.54,1.184990125,73.374705,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.32,22.2240035,23.2240035,0.1,0.0,0.54,1.221804511,73.188955,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.04,22.2459575,23.2459575,0.1,0.0,0.54,1.356238698,72.94447,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.24,22.2663235,23.2663235,0.1,0.0,0.54,1.25106929,72.851975,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.58,22.2915775,23.2915775,0.1,0.0,0.54,1.112637363,72.78712,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.72,22.318907,23.318907,0.1,0.0,0.54,1.064974182,72.725047,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.21,22.343903,23.343903,0.1,0.0,0.54,1.258605852,72.667615,,
,15,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.33,22.343903,23.343903,0.1,0.0,0.54,1.201602136,72.667615,,
,16,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.36,22.3572965,23.3572965,0.1,0.0,0.54,1.188641867,72.28662,,
,16,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.17,22.3572965,23.3572965,0.1,0.0,0.54,1.274386407,72.28662,,
,16,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.14,22.351863,23.351863,0.1,0.0,0.54,1.288936627,72.279007,,
,16,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.02,22.355958,23.355958,0.1,0.0,0.54,1.354679803,72.283663,,
,17,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.11,22.364548,23.364548,0.1,0.0,0.54,1.303088803,72.2828775,,
,17,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.17,22.373665,23.373665,0.1,0.0,0.54,1.272984441,72.27909,,
,17,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.16,22.3839625,23.3839625,0.1,0.0,0.54,1.27643115,72.275227,,
,17,,d1e481de-a829-4340-b124-1665324c5ede,0.6,,,-0.35,22.393329,23.393329,0.1,0.0,0.54,1.19047619,72.266307,,
,16,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,1.0,,,1.19,27.315181,28.315181,0.1,0.0,0.54,1.3125,63.97741,,
,16,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.8,,,1.36,27.920865,28.920865,0.1,0.0,0.54,1.308139535,64.440793,,
,16,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.8,,,1.45,28.3764,29.3764,0.1,0.0,0.54,1.264044944,63.06831,,
,16,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.8,,,1.45,28.3764,29.3764,0.1,0.0,0.54,1.262755102,63.06831,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,1.16,27.671366,28.671366,0.1,0.0,0.54,1.259328358,53.1741865,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,1.15,27.671366,28.671366,0.1,0.0,0.54,1.240808824,53.1741865,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.9,27.096164,28.096164,0.1,0.0,0.54,1.202713816,48.5939385,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.78,26.5006395,27.5006395,0.1,0.0,0.54,1.27016129,44.2973865,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.6,25.986398,26.986398,0.1,0.0,0.54,1.216216216,48.8079645,,
,17,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.67,26.1390925,27.1390925,0.1,0.0,0.54,1.227272727,50.886169,,
,18,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.73,26.0764305,27.0764305,0.1,0.0,0.54,1.288167939,49.991724,,
,18,,d2a2506e-2dc1-47ac-8860-bb1408cd4c10,0.6,,,0.59,25.880842,26.880842,0.1,0.0,0.54,1.231060606,48.5212595,,
,14,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.8,,,0.91,27.3450995,28.3450995,0.1,0.0,0.53,1.094527363,57.807036,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,1.03,27.47493,28.47493,0.1,0.0,0.53,1.157894737,57.264145,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.95,27.4698485,28.4698485,0.1,0.0,0.53,1.111111111,55.228102,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.4,,,0.79,27.395902,28.395902,0.1,0.0,0.53,1.02484472,52.9352645,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.79,27.1924085,28.1924085,0.1,0.0,0.53,1.089108911,50.649458,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,,26.8562605,27.8562605,0.1,0.0,0.53,0.974025974,48.311653,,
,15,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.4,26.6002695,27.6002695,0.1,0.0,0.53,1.003344482,46.373385,,
,16,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.55,26.545799,27.545799,0.1,0.0,0.53,1.081967213,48.9406765,,
,16,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.65,26.7879575,27.7879575,0.1,0.0,0.53,1.092436975,48.85655,,
,16,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,,26.8935145,27.8935145,0.1,0.0,0.53,0.996677741,48.515838,,
,16,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,,26.993147,27.993147,0.1,0.0,0.53,0.958466454,48.399191,,
,16,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.4,,,0.73,27.101243,28.101243,0.1,0.0,0.53,1.078431373,48.2307415,,
,17,,d32d3f7e-8498-47d9-b213-7cf4620f8b82,0.6,,,0.66,27.1495065,28.1495065,0.1,0.0,0.53,1.02739726,47.850476,,
,13,,d695aca0-a26e-46a9-b427-d16032e714ae,0.2,,,0.31,24.72886,25.72886,0.1,0.0,0.54,1.172161172,69.97697,,
,13,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.44,24.7357385,25.7357385,0.1,0.0,0.54,1.249277039,70.511342,,
,14,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.29,24.7755405,25.7755405,0.1,0.0,0.54,1.153846154,70.846417,,
,14,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.44,24.808627,25.808627,0.1,0.0,0.54,1.230769231,71.088358,,
,14,,d695aca0-a26e-46a9-b427-d16032e714ae,0.6,,,0.49,24.833594,25.833594,0.1,0.0,0.54,1.262327416,71.24065,,
,14,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.3,24.846128,25.846128,0.1,0.0,0.54,1.145170619,71.323,,
,15,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.45,24.7482865,25.7482865,0.1,0.0,0.54,1.253991292,70.95005,,
,15,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.27,24.724244,25.724244,0.1,0.0,0.54,1.150159744,70.8712375,,
,16,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.37,24.70101,25.70101,0.1,0.0,0.54,1.208053691,70.7833725,,
,16,,d695aca0-a26e-46a9-b427-d16032e714ae,0.2,,,0.41,24.6788305,25.6788305,0.1,0.0,0.54,1.24137931,70.69133,,
,16,,d695aca0-a26e-46a9-b427-d16032e714ae,0.0,,,0.26,24.656535,25.656535,0.1,0.0,0.54,1.15755627,70.59924,,
,16,,d695aca0-a26e-46a9-b427-d16032e714ae,0.4,,,0.4,24.634897,25.634897,0.1,0.0,0.54,1.244598099,70.51344,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.8,,,1.61,28.3415185,29.3415185,0.1,0.0,0.54,1.392649903,75.607817,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,1.0,,,1.59,28.4833555,29.4833555,0.1,0.0,0.54,1.33580705,72.164297,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,1.0,,,1.49,28.1854655,29.1854655,0.1,0.0,0.54,1.368021046,66.301675,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.8,,,1.33,27.68876,28.68876,0.1,0.0,0.54,1.390374332,61.391157,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.8,,,1.13,27.212501,28.212501,0.1,0.0,0.54,1.313131313,58.603329,,
,14,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.8,,,1.02,26.8473765,27.8473765,0.1,0.0,0.54,1.328413284,56.374258,,
,15,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.8,,,0.91,26.3819745,27.3819745,0.1,0.0,0.54,1.36770692,51.8170295,,
,15,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.6,,,0.71,25.6483115,26.6483115,0.1,0.0,0.54,1.384615385,46.733612,,
,15,,d6a91472-0821-4ccc-9c4c-eba3f3957648,0.6,,,0.57,24.9215495,25.9215495,0.1,0.0,0.54,1.432506887,44.197219,,
,18,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.62,29.01404,30.01404,0.1,0.0,0.54,1.229088426,63.074337,,
,19,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.61,29.022659,30.022659,0.1,0.0,0.54,1.21703854,62.793325,,
,19,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.55,28.9622855,29.9622855,0.1,0.0,0.54,1.145568156,62.86841,,
,19,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.54,28.9299165,29.9299165,0.1,0.0,0.54,1.141736824,63.0316525,,
,19,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.59,28.9020185,29.9020185,0.1,0.0,0.54,1.244936271,63.239115,,
,19,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.61,28.869629,29.869629,0.1,0.0,0.54,1.293103448,63.5181,,
,20,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.6,28.8397785,29.8397785,0.1,0.0,0.54,1.275389702,63.77733,,
,20,,d75ab247-299e-425e-9413-7ccae8dccd33,0.8,,,1.56,28.810256,29.810256,0.1,0.0,0.54,1.21703854,64.03505,,
,20,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.56,28.758642,29.758642,0.1,0.0,0.54,1.235203294,64.517175,,
,20,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.56,28.7245635,29.7245635,0.1,0.0,0.54,1.262419638,64.7731435,,
,20,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.47,28.689237,29.689237,0.1,0.0,0.54,1.130107215,65.04135,,
,21,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.56,28.651659,29.651659,0.1,0.0,0.54,1.293103448,65.309598,,
,21,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.47,28.613115,29.613115,0.1,0.0,0.54,1.16016758,65.568432,,
,21,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.63,28.5739745,29.5739745,0.1,0.0,0.54,1.457420461,65.825415,,
,21,,d75ab247-299e-425e-9413-7ccae8dccd33,0.6,,,1.34,28.5390115,29.5390115,0.1,0.0,0.54,1.019912579,66.08016,,
,10,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,0.89,27.649001,28.649001,0.1,0.0,0.57,1.026737968,48.0067265,,
,10,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,0.92,27.705046,28.705046,0.1,0.0,0.57,1.027522936,48.247114,,
,10,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,,27.731578,28.731578,0.1,0.0,0.57,0.979591837,47.8846185,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,0.93,27.6838075,28.6838075,0.1,0.0,0.57,1.059936909,46.2659535,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,0.79,27.5084885,28.5084885,0.1,0.0,0.57,1.012987013,44.742444,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,,27.4597875,28.4597875,0.1,0.0,0.57,0.96969697,46.463207,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,0.84,27.5398215,28.5398215,0.1,0.0,0.57,1.021276596,47.375719,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,0.91,27.717016,28.717016,0.1,0.0,0.57,1.028571429,46.9471375,,
,11,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,0.98,27.868657,28.868657,0.1,0.0,0.57,1.051094891,46.343407,,
,12,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,0.97,28.0102215,29.0102215,0.1,0.0,0.57,1.005988024,45.8015075,,
,12,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.8,,,,28.1174715,29.1174715,0.1,0.0,0.57,0.96969697,45.464007,,
,12,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,1.07,28.23946,29.23946,0.1,0.0,0.57,1.024390244,45.1081655,,
,12,,d7833e84-8b05-426b-ab7a-db4b6364cce1,0.6,,,1.1,28.3294315,29.3294315,0.1,0.0,0.57,1.028571429,44.8188115,,
,13,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,1.0,,,1.23,28.311804,29.311804,0.1,0.0,0.53,1.247165533,41.4685235,,
,13,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,1.0,,,1.19,28.539239,29.539239,0.1,0.0,0.53,1.098901099,43.681495,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.8,,,1.34,28.609581,29.609581,0.1,0.0,0.53,1.255707763,43.8015465,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.8,,,1.2,28.609581,29.609581,0.1,0.0,0.53,1.08401084,43.8015465,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.8,,,1.26,28.666993,29.666993,0.1,0.0,0.53,1.127819549,43.699445,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.8,,,1.33,28.6903365,29.6903365,0.1,0.0,0.53,1.214128035,43.31977,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.6,,,1.25,28.7786595,29.7786595,0.1,0.0,0.53,1.08577633,43.151476,,
,14,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.6,,,1.37,28.8417475,29.8417475,0.1,0.0,0.53,1.218161683,42.82992,,
,15,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.6,,,1.31,28.890011,29.890011,0.1,0.0,0.53,1.118568233,42.448227,,
,15,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.6,,,1.31,28.9635095,29.9635095,0.1,0.0,0.53,1.089324619,42.1042285,,
,15,,d86bb63c-b444-4dd6-bc57-7b72b00c87f1,0.6,,,1.39,29.0281765,30.0281765,0.1,0.0,0.53,1.167728238,41.799278,,
